path,status,owner,reviewed_at,notes
src/gateway/server-node-events.test.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-node-events.ts,done,codex,2026-02-16,session-gateway batch 4
src/gateway/server-node-subscriptions.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-plugins.test.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-plugins.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-reload-handlers.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-restart-deferral.test.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-restart-sentinel.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-runtime-config.test.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-runtime-config.ts,done,codex,2026-02-16,session-gateway batch 9
src/gateway/server-runtime-state.ts,done,codex,2026-02-17,research/architecture/gateway-protocol-runtime.md
src/gateway/server-session-key.ts,done,codex,2026-02-16,session-gateway batch 2
src/gateway/server-shared.ts,done,codex,2026-02-17,research/architecture/gateway-protocol-runtime.md
src/gateway/server-startup-log.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-startup-memory.test.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-startup-memory.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-startup.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-tailscale.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-utils.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server-wizard-sessions.ts,done,codex,2026-02-17,research/flows/sessions-store-transcript-flow.md
src/gateway/server-ws-runtime.ts,done,codex,2026-02-17,research/architecture/gateway-protocol-runtime.md
src/gateway/server.agent.gateway-server-agent-a.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.agent.gateway-server-agent-b.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.agent.gateway-server-agent.mocks.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.auth.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.canvas-auth.e2e.test.ts,done,codex,2026-02-17,session-gateway batch 11
src/gateway/server.channels.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.chat.gateway-server-chat-b.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.chat.gateway-server-chat.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.config-apply.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.config-patch.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.cron.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.e2e-registry-helpers.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.e2e-ws-harness.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.health.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.hooks.e2e.test.ts,done,codex,2026-02-17,session-gateway batch 11
src/gateway/server.impl.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.ios-client-id.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.models-voicewake-misc.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.node-invoke-approval-bypass.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.plugin-http-auth.test.ts,done,codex,2026-02-17,session-gateway batch 11
src/gateway/server.reload.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.roles-allowlist-update.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.sessions-send.e2e.test.ts,done,codex,2026-02-17,research/flows/sessions-store-transcript-flow.md
src/gateway/server.sessions.gateway-server-sessions-a.e2e.test.ts,done,codex,2026-02-17,research/flows/sessions-store-transcript-flow.md
src/gateway/server.skills-status.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.talk-config.e2e.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/server.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server/__tests__/test-utils.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server/close-reason.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server/health-state.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server/hooks.ts,done,codex,2026-02-17,session-gateway batch 11
src/gateway/server/http-listen.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server/plugins-http.test.ts,done,codex,2026-02-17,session-gateway batch 11
src/gateway/server/plugins-http.ts,done,codex,2026-02-17,session-gateway batch 11
src/gateway/server/tls.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/server/ws-connection.ts,done,codex,2026-02-16,session-gateway batch 8
src/gateway/server/ws-connection/auth-messages.ts,done,codex,2026-02-16,session-gateway batch 8
src/gateway/server/ws-connection/message-handler.ts,done,codex,2026-02-16,session-gateway batch 8
src/gateway/server/ws-types.ts,done,codex,2026-02-17,research/architecture/gateway-server-runtime-lifecycle.md
src/gateway/session-utils.fs.test.ts,done,codex,2026-02-17,research/flows/sessions-store-transcript-flow.md
src/gateway/session-utils.fs.ts,done,codex,2026-02-17,research/flows/sessions-store-transcript-flow.md
src/gateway/session-utils.test.ts,done,codex,2026-02-16,session-gateway batch 2
src/gateway/session-utils.ts,done,codex,2026-02-16,session-gateway batch 2
src/gateway/session-utils.types.ts,done,codex,2026-02-17,research/flows/sessions-store-transcript-flow.md
src/gateway/sessions-patch.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/sessions-patch.ts,done,codex,2026-02-16,session-gateway batch 4
src/gateway/sessions-resolve.ts,done,codex,2026-02-16,session-gateway batch 3
src/gateway/test-helpers.e2e.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/test-helpers.mocks.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/test-helpers.openai-mock.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/test-helpers.server.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/test-helpers.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/tools-invoke-http.test.ts,done,codex,2026-02-17,session-gateway batch 11
src/gateway/tools-invoke-http.ts,done,codex,2026-02-17,session-gateway batch 11
src/gateway/ws-log.test.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/ws-log.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/gateway/ws-logging.ts,done,codex,2026-02-17,research/flows/gateway-e2e-harness-regression-map.md
src/globals.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/hooks/bundled-dir.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/bundled/README.md,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/bundled/boot-md/HOOK.md,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/bundled/boot-md/handler.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/bundled/bootstrap-extra-files/HOOK.md,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/bundled/bootstrap-extra-files/handler.test.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/bundled/bootstrap-extra-files/handler.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/bundled/command-logger/HOOK.md,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/bundled/command-logger/handler.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/bundled/session-memory/HOOK.md,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/bundled/session-memory/handler.test.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/bundled/session-memory/handler.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/config.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/frontmatter.test.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/frontmatter.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/gmail-ops.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/gmail-setup-utils.test.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/gmail-setup-utils.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/gmail-watcher.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/gmail.test.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/gmail.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/hooks-install.e2e.test.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/hooks-status.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/hooks.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/install.test.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/install.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/installs.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/internal-hooks.test.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/internal-hooks.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/llm-slug-generator.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/loader.test.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/loader.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/plugin-hooks.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/types.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/workspace.test.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/hooks/workspace.ts,done,round5-subagents,2026-02-17,round5:chunk_015_src_hooks_p01
src/imessage/accounts.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/client.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/constants.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/index.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/monitor.gating.test.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/monitor.shutdown.unhandled-rejection.test.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/monitor.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/monitor/abort-handler.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/monitor/deliver.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/monitor/inbound-processing.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/monitor/monitor-provider.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/monitor/parse-notification.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/monitor/runtime.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/monitor/types.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/probe.test.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/probe.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/send.test.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/send.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/target-parsing-helpers.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/targets.test.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/imessage/targets.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/index.ts,done,round9-subagents,2026-02-17,round9:chunk_007_skills
src/infra/abort-pattern.test.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/agent-events.test.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/agent-events.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/archive.test.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/archive.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/backoff.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/binaries.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/bonjour-ciao.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/bonjour-discovery.test.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/bonjour-discovery.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/bonjour-errors.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/bonjour.test.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/bonjour.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/brew.test.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/brew.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/canvas-host-url.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/channel-activity.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/channel-summary.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/channels-status-issues.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/clipboard.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/control-ui-assets.test.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/control-ui-assets.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/dedupe.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/detect-package-manager.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/device-auth-store.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/device-identity.state-dir.test.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/device-identity.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/device-pairing.test.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/device-pairing.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/diagnostic-events.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/diagnostic-flags.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/dotenv.test.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/dotenv.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/env-file.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/env.test.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/env.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/errors.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/exec-approval-forwarder.test.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/exec-approval-forwarder.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/exec-approvals-allowlist.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/exec-approvals-analysis.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/exec-approvals.test.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/exec-approvals.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/exec-host.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/exec-safety.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/fetch.test.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/fetch.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/file-lock.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/format-time/format-datetime.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/format-time/format-duration.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/format-time/format-relative.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/format-time/format-time.test.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/fs-safe.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/gateway-lock.test.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/gateway-lock.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/git-commit.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/heartbeat-active-hours.test.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-active-hours.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-events-filter.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-events.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-runner.ghost-reminder.test.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-runner.model-override.test.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-runner.respects-ackmaxchars-heartbeat-acks.test.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-runner.returns-default-unset.test.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-runner.scheduler.test.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-runner.sender-prefers-delivery-target.test.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-runner.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-visibility.test.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-visibility.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-wake.test.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/heartbeat-wake.ts,done,codex,2026-02-17,research/architecture/infra-runtime-ops-heartbeat-update.md
src/infra/home-dir.test.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/home-dir.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/http-body.test.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/http-body.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/infra-parsing.test.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/infra-runtime.test.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/infra-store.test.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/install-package-dir.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/install-safe-path.test.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/install-safe-path.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/is-main.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/json-file.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/json-files.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/jsonl-socket.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/machine-name.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/net/fetch-guard.ssrf.test.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/net/fetch-guard.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/net/hostname.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/net/ssrf.pinning.test.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/net/ssrf.test.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/net/ssrf.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/node-pairing.test.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/node-pairing.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/node-shell.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/npm-registry-spec.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/openclaw-root.test.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/openclaw-root.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/os-summary.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/outbound/abort.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/agent-delivery.test.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/agent-delivery.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/channel-adapters.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/channel-selection.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/channel-target.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/deliver.test.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/deliver.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/delivery-queue.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/directory-cache.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/envelope.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/format.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/identity.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/message-action-params.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/message-action-runner.test.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/message-action-runner.threading.test.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/message-action-runner.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/message-action-spec.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/message.e2e.test.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/message.test.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/message.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/outbound-policy.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/outbound-send-service.test.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/outbound-send-service.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/outbound-session.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/outbound.test.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/payloads.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/target-errors.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/target-normalization.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/target-resolver.test.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/target-resolver.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/targets.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/outbound/tool-payload.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/package-json.ts,done,round6-subagents,2026-02-17,round6:chunk_016_src_infra_p01
src/infra/pairing-files.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/pairing-token.ts,done,codex,2026-02-17,research/flows/infra-outbound-pairing-delivery.md
src/infra/path-env.test.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/path-env.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/path-prepend.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/path-safety.test.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/path-safety.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/ports-format.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/ports-inspect.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
src/infra/ports-lsof.ts,done,codex,2026-02-17,research/architecture/infra-network-exec-security.md
